name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Barbrogatan;60.34605086779;15.757163841924;582022;7446799;Barbrogatan;60.346059547184;15.757127752123
Barkargattu Bäsna;60.540656047872;15.212548828527;526101;7425070;Bäsna Barkargattu;60.540673985415;15.212621582341
Barkargärdet norra;60.50259783933;15.494660049302;581217;7412998;Borlänge Barkargärdet norra;60.502588546224;15.494660302243
Barnstugan Husby;60.394815365397;15.993804309607;583008;7446697;Barnstugan Husby;60.394851059637;15.993750202355
Barnängen Edsbyn;61.381960241977;15.831870131466;421016;7418789;Edsbyn Barnängen;61.380550366888;15.834637401457
Barrskogsgatan;60.513900685023;15.396266495973;581310;7447283;Barrskogsgatan;60.513900305318;15.396248474323
Basarplan;60.347923884896;15.750115629378;582011;7446811;Basarplan;60.347941529297;15.75006140949
Bastun Gassarvet;60.769578313195;14.908413542418;529048;7448370;Bastun Gassarvet;60.769550759575;14.908377829129
Bastun Korskrogen;60.112435870794;16.288022866346;584137;7446332;Bastun Korskrogen;60.112462832078;16.287951423201
Bastuvägen;60.588848125656;15.641296639107;580481;7447637;Bastuvägen;60.588829803315;15.641260367343
Befälsgatan;60.432941216152;15.505841030045;581080;7447479;Befälsgatan;60.432967875932;15.505859115115
Bel-Nilsgatan Öje;60.808978731057;13.851068502786;523111;7448839;Bel-Nilsgatan Öje;60.808942947492;13.851107836091
Bengtsarvet (Falun);60.677900065782;15.508592225377;580136;7447918;Bengtsarvet;60.677899555239;15.508519177381
Bengtsarvet (Mora);60.926663611007;14.618053599178;562098;7413019;Bengtsarvet;60.9266997226;14.6181262545
Bengtsbo västra;60.164787046276;16.122115875568;584079;7446382;Bengtsbo västra;60.164750905361;16.122115640268
Bengtsbogatan;60.16344637517;16.134566001659;584205;7425132;Avesta Bengtsbogatan;60.16346417562;16.134530268695
Bengtsheden;60.700641533135;15.873805233981;580104;7424262;Bengtsheden;60.700650188436;15.873768706742
Bengtsheden länsvägen;60.696858539129;15.86460697335;580101;7447950;Bengtsheden länsvägen;60.697064618943;15.864607422274
Bengtsvägen;60.67820715665;13.710482142853;523135;7448816;Bengtsvägen;60.678170003418;13.710430099086
Berg (Borlänge);60.458222792108;15.525888658921;581001;7447540;Berg(ej stolpe);60.45823164849;15.525979613094
Berg norra (Leksand);60.709248932693;15.094038515006;529173;7448271;Berg norra;60.709275971543;15.094129688925
Berg södra (Leksand);60.707802098927;15.097074084051;529172;7448272;Berg södra;60.707765930812;15.09709339102
Berga (Hedemora);60.405830668189;15.978391044413;583005;7446700;Berga;60.405821408295;15.978391096844
Berga (Sälen);61.102764573933;13.305990765365;523058;7448897;Berga södra;61.102755420908;13.306010472997
Berga Leksand;60.809433544352;15.129973268373;529255;7438172;Berga Leksand;60.809441947639;15.129936519285
Berga norra (Hedemora);60.415601541668;15.966391584757;583004;7446701;Berga norra;60.415619117524;15.966464369769
Berga södra (Hedemora);60.404928905953;15.981652070435;583006;7446699;Berga södra;60.404919646323;15.981652121563
Berga södra (Sälen);61.102764573933;13.305990765365;523044;7448897;Berga södra;61.102755420908;13.306010472997
Bergalid;60.227519799196;15.065301484928;585043;7447170;Bergalid;60.227501364522;15.065266081821
Bergaskolan Smedjebacken;60.144527838043;15.415794464486;561092;7425227;Smedjebacken Bergaskolan;60.144536554596;15.415794586386
Bergavägen;60.143770572993;15.414669477962;561177;7453879;Bergavägen;60.143815350097;15.414723169457
Bergbacken;60.312047577592;15.999263840691;583133;7446591;Bergbacken;60.312002459671;15.999245593887
Bergebyvägen;60.504146224496;15.467128609076;581397;7430346;Bergebyvägen;60.504137022639;15.467165270742
Bergetskolan Orsa;61.111718078237;14.642072473331;534027;7448989;Bergetskolan Orsa;61.111709443408;14.642165727811
Bergetskolan skolbuss;61.112736572674;14.642572952147;534126;7461822;Bergetskolan skolbuss;61.112699584363;14.642500306621
Bergheden;60.481651167;14.008637583987;521016;7448203;Bergheden;60.481687906581;14.008726929409
Bergkarlås;61.036305003482;14.630237779749;562113;7413091;Bergkarlås;61.036305200129;14.630312002615
Bergkarlås Bygdegården;61.035573042714;14.649398392881;562111;7413092;Bergkarlås Bygdegården;61.035572595811;14.649398617029
Berglunden;60.143520260116;15.188707730448;585275;7446978;Berglunden;60.14358256743;15.188652825949
Bergmästargatan;60.607508074724;15.635176654828;580318;7447770;Bergmästargatan;60.607489747365;15.63514036366
Bergnäs;60.456257436447;15.427867667191;581400;7410127;Bergnäs;60.456283532392;15.427685824316
Bergsgatan;60.141455043764;15.184696790137;585273;7425242;Ludvika Bergsgatan;60.141499822112;15.184732205636
Bergsgården;60.661866785496;15.559433630158;580357;7408802;Bergsgården;60.66184862781;15.559507048596
Bergsgården norra;60.663514899511;15.548191823627;580356;7425296;Bergsgården norra;60.663532434336;15.548155236556
Bergshyttan;60.11268231576;16.364668331553;584090;7412920;Bergshyttan;60.112699739094;16.364740638298
Bergslagsbyn;60.097875799938;15.004079462737;585308;7410143;Grängesberg Bergslagsbyn;60.097981707458;15.003825535596
Bergslagsbyn övre;60.095117258166;15.000641666859;585076;7447146;Bergslagsbyn övre;60.095090181761;15.000660600903
Bergslagsvägen Vikmanshyttan;60.299285701032;15.841146759363;583252;7446493;Bergslagsvägen Vikmanshyttan;60.299303389301;15.841110746341
Bergsmansplan;60.071067288391;14.991296056769;585112;7447120;Bergsmansplan;60.071068579228;14.991547775707
Bergsmansvägen;60.088809153883;14.996554657057;585326;7465315;Bergsmansvägen;60.08878163926;14.996501722581
Bergsmansvägen Söderbärke;60.070979945352;15.551038327195;561078;7425230;Söderbärke Bergsmansvägen;60.070997585011;15.551002484126
Bergsnäsgatan;60.141166555096;16.195231058834;584161;7446312;Avesta Bergsnäsgatan;60.141130156391;16.195320722246
Bergsnässkolan;60.141857833495;16.189011787315;584160;7425139;Avesta Bergnässkolan;60.141866522806;16.189029990777
Bergsnässkolan(skolbuss);60.142199516558;16.191895523914;584058;7425146;Avesta Bergnässk Skolbusshpl;60.142217180733;16.191913832895
Bergsvalla;60.91814030674;13.37346305683;523097;7448851;Bergsvalla;60.918130187761;13.373427408408
Bergsängskorset;60.806632476082;15.063530036714;529057;7448366;Bergsängskorset;60.806667780124;15.063492661236
Bergtäktsvägen;60.346810071214;15.730249838572;582126;7446722;Bergtäktsvägen;60.346764849966;15.730141426749
Bergvägen;61.132768035317;14.633112308126;534058;7448967;Bergvägen;61.13272206572;14.633039957944
Beriholen;60.712279707985;13.628943469674;523185;7448771;Beriholen;60.712242215082;13.628873173324
Berisgården;60.868483838496;13.412230366036;523104;7448846;Berisgården;60.868455809585;13.412196106557
Bersällgården;61.14119555213;13.278582375883;523005;7448926;Bersällgården;61.14121398272;13.278637051954
Bertilsbo norra;60.793727180648;15.275704336145;531238;7448410;Bertilsbo norra;60.793762700328;15.275703900858
Bertilsbo södra;60.786138758193;15.29060858965;531189;7448440;Bertilsbo södra;60.786102838874;15.290701111477
Besöksgruvan;60.600793777884;15.614494964985;580553;7447571;Besöksgruvan;60.600999683103;15.614366101229
Betania Enviken;60.813497026301;15.759830017501;580054;7408820;Enviken Betania;60.813469767295;15.759903626065
Betlehem;60.436806485806;16.119720788413;583104;7446619;Betlehem;60.43679735392;16.119666292214
Biblioteket Sågmyra;60.714018683127;15.290958540944;580612;7436301;Biblioteket Sågmyra;60.714036198739;15.290940106184
Bilprovningen Falun;60.612341320442;15.594614790849;580465;7447651;Bilprovningen Falun;60.612367853355;15.594578229004
Bilprovningen Rättvik;60.892440741597;15.144279171062;531146;7448472;Bilprovningen Rättvik;60.892439979754;15.144205662347
Bilprovningen Vansbro;60.504115867966;14.240423986177;521028;7448191;Bilprovningen Vansbro;60.504089229871;14.240480255978
Bilskroten Amsberg;60.529305360165;15.332253255909;581171;7412991;Amsberg Bilskroten;60.529305871544;15.332490204408
Bilverkstaden Floda;60.430592803384;15.326082929085;581114;7447451;Bilverkstaden Floda;60.430556723661;15.32611997841
Bilverkstaden Gustafs;60.414891119298;15.593829830361;582136;7446716;Bilverkstaden Gustafs;60.414917802442;15.59386611466
Bilvägen;60.124176477415;15.180813157745;585244;7447006;Bilvägen;60.124157925672;15.180741819712
Bingsjö;61.023036086954;15.648331840488;531058;7470550;Bingsjö;61.023026626484;15.648257961017
Birgittagården;60.579286228964;15.763741799782;580506;7447613;Birgittagården;60.57932179503;15.763705380817
Biskopsbyn;60.922131203225;13.361316729813;523073;7448873;Biskopsbyn;60.922130714887;13.361317234526
Biskopsgården;60.156860123155;15.206734496811;585302;7410149;Ludvika Biskopsgården;60.15659077158;15.206775672889
Bispberg;60.355894760275;15.783616480332;582112;7425198;Bispberg;60.355939343523;15.783562240154
Bispberg affären;60.358210554467;15.784883081166;582111;7446732;Bispberg affären;60.358183365925;15.785010057931
Bispberg nedre;60.354170942424;15.780375088093;582113;7446731;Bispberg nedre;60.354233471273;15.78030271779
Bispberg vsk;60.338571486578;15.777236946283;582119;7425197;Bispberg vägskäl;60.338975396632;15.778685256959
Bispberg övre;60.359943292812;15.78854182637;582110;7446733;Bispberg övre;60.359889146273;15.788451402284
Bispbergshyttan;60.381223820901;15.81946009898;582091;7446748;Bispbergshyttan;60.381160728581;15.819260773126
Bjugg Görans väg;60.469003598932;15.361474272633;581294;7447299;Bjugg Görans väg;60.469003524212;15.361547180854
Bjursbacken;60.757875654186;15.467773489679;580129;7413024;Bjursås Kvarntäkt;60.745205274108;15.468658797338
Bjursås korsvägen;60.734465476479;15.438895140421;580183;7400641;Bjursås Korsvägen;60.734447167349;15.438895485827
Bjursås Kvarntäkt;60.745151372961;15.468494217939;580176;7413024;Bjursås Kvarntäkt;60.745205274108;15.468658797338
Bjursås SkiCenter;60.765625572214;15.462591406874;580175;7430334;Baggbo;60.760349522621;15.426492385904
Bjursåsskolan;60.737464377846;15.452755568432;580180;7447884;Bjursåsskolan;60.737446165344;15.452792563631
Bjursåsskolan skolbusshpl;60.738170552944;15.451684598977;580157;7447903;Bjursåsskolan skolbusshpl;60.738161218114;15.451684835519
Bjuråker;60.573678898271;13.831388312976;523209;7448751;Bjuråker;60.573714652509;13.831404818425
Bjus;61.160717901017;14.622971569871;534012;7445816;Bjus;61.160725753422;14.622897150111
Bjäkenbackens skola;61.027492355306;14.507021624925;562204;7448606;Bjäkenbackens skola;61.027456371378;14.507060330145
Björbo brandstationen;60.457737037584;14.718920660189;526017;7413045;Björbo brandstation;60.457772445153;14.718901601747
Björbo Konsum;60.456092308261;14.72971613703;526019;7425020;Björbo Konsum;60.456064757535;14.729681000391
Björbo TÅG;0.0058704365823196;-2.0452751445467;;;not found;;
Björboskolan;60.460806137167;14.71116590391;526004;7448110;Björboskolan;60.460850665308;14.711164704964
Björka;60.531568640612;15.080786482176;526094;7413038;Björka;60.531585953795;15.080731677415
Björkagården;60.533124692489;15.110078825923;526095;7448040;Björkagården;60.533088173171;15.110025185216
Björkbacken Siljansnäs;60.778476456571;14.861872853162;529038;7448376;Björkbacken Siljansnäs;60.778476065294;14.86187308715
Björkberg vsk;60.777781921105;15.078991292511;529068;7448357;Björkberg vsk;60.777763790066;15.079028598678
Björkberget;60.782672607633;14.863823788394;529040;7448374;Björkberget;60.782709010841;14.863951444424
Björkboda;60.824202035894;15.695686157311;580035;7447996;Björkboda;60.824201716084;15.695741380059
Björkboda norra;60.828194256933;15.683687017637;580036;7447995;Björkboda norra;60.828229872319;15.683778876041
Björken (Falun);60.606191984515;15.637702962352;580569;7447561;Björken;60.606236527463;15.637702855356
Björken (Orsa);61.18130959645;14.736618730081;534035;7448983;Björken;61.181327219966;14.736636884562
Björken östra (Orsa);61.182135549283;14.740067051113;534034;7448984;Björken östra;61.182162583749;14.740140659058
Björkhaga;60.524076332153;15.294288627513;581387;7447212;Björkhaga;60.524049218889;15.294325668781
Björkhagsskolan;60.742414310897;15.908744688692;580018;7448006;Vårdcentralen Svärdsjö;60.742449907907;15.90868986378
Björkholen;60.943320093266;14.535252018201;562106;7425430;Björkholen;60.943353457864;14.535029519829
Björkliden;60.117270962761;15.18777853893;585196;7447047;Björkliden;60.117279341019;15.187706706528
Björklundavägen;60.118527605036;15.116908075995;585184;7447057;Björklundavägen;60.118545759878;15.116997904244
Björklunds;60.799681758113;14.974041711789;529093;7448337;Björklunds;60.799681253922;14.974023557845
Björkmans väg;59.970853640907;15.761820764897;664011;7444394;Björkmans väg;59.97088931878;15.761803002822
Björknäsvägen;60.127880088889;16.366329048696;584085;7446377;Björknäsvägen;60.127862217329;16.366256860189
Björkriset;60.261242415703;15.893671539869;583235;7446505;Björkriset;60.261224225493;15.893635498392
Björkstigen (Smedjebacken);60.14780951296;15.408626917107;561122;7446861;Björkstigen;60.147835962981;15.408554817202
Björkstigen Grycksbo (Falun);60.689098440428;15.484383507401;580190;7447876;Björkstigen Grycksbo;60.689062323417;15.484438914129
Björktjärn;60.816632443952;15.714069716567;580033;7447998;Björktjärn;60.816677003675;15.714143171308
Björktjärn norra;60.819731992009;15.706195189509;580034;7447997;Björktjärn norra;60.819722680868;15.706232054067
Björktjärn södra;60.814202752949;15.717641343515;580032;7447999;Björktjärn södra;60.814166492288;15.71764152327
Björkvassla;61.131130375235;14.477375825812;562034;7448720;Björkvassla;61.130755051714;14.478505446153
Björkvägen Skolbusshpl (Vansbro);60.503252244216;14.237972025513;521114;7448128;Björkvägen Skolbusshpl;60.503251880562;14.23797242197
Björkås Föreningsbacken;60.095448674229;15.015407974768;585069;7425251;Grängesberg Föreningsbacken;60.095448305189;15.015390306987
Björkåsbacken;60.096929918301;15.01544437764;585122;7447110;Björkåsbacken;60.096885320157;15.015535615621
Björnberget;60.841966680553;15.197442988575;531241;7410144;Björnberget;60.841893833997;15.19729740341
Björnbärsgården;60.13197767137;15.186818818921;585254;7446997;Björnbärsgården;60.131995694501;15.186890717519
Björnhyttan;60.123665038614;15.008776793649;585084;7412976;Björnhyttan;60.123682720831;15.008776660767
Björnhyttan vsk;60.128588471927;15.0065706256;585085;7412975;Björnhyttan vägskäl;60.128246735896;15.006507245027
Björsbo (Falun);60.545261063985;15.542938682973;580323;7447766;Björsbo;60.545233743887;15.54290261098
