gtfsid,scbid,zip,city
7458638,1784,67192,Arvika
7458639,1784,67195,Klässbol
7458640,1784,67195,Klässbol
7458641,1784,67195,Klässbol
7458644,1784,67192,Arvika
7458645,1784,67192,Arvika
7458646,1784,67132,Arvika
7458648,1784,67195,Klässbol
7458649,1784,67192,Arvika
7458650,1784,67141,Arvika
7458651,1784,67170,Edane
7458653,1784,67035,Gunnarskog
7458654,1784,67035,Gunnarskog
7458657,1784,67194,Brunskog
7458658,1784,67194,Brunskog
7458659,2480,90596,Umea
7458661,1784,67195,Klässbol
7458662,1784,67194,Brunskog
7458663,1784,67133,Arvika
7458664,1784,67195,Klässbol
7458665,1784,67194,Brunskog
7458666,1784,67035,Gunnarskog
7458667,1784,67194,Brunskog
7458668,1784,67035,Gunnarskog
7458670,1784,67192,Arvika
7458671,1784,67040,Åmotfors
7458672,1784,67192,Arvika
7458673,1784,67020,Glava
7458674,1784,67195,Klässbol
7458676,1784,67152,Arvika
7458677,1784,67193,Sulvik
7458678,1784,67133,Arvika
7458679,1784,67192,Arvika
7458680,1784,67035,Gunnarskog
7458682,1784,67035,Gunnarskog
7458684,1784,67035,Gunnarskog
7458685,1784,67192,Nedre Rackstad
7458686,1784,67020,Glava
7458687,1784,67194,Brunskog
7458688,1784,67132,Arvika
7458689,1784,67194,Brunskog
7458690,1784,67152,Arvika
7458691,1784,67142,Arvika
7458692,1784,67035,Gunnarskog
7458694,1784,67195,Klässbol
7458695,1784,67192,Arvika
7458697,1784,67192,Arvika
7458698,1784,67194,Brunskog
7458699,1784,67020,Glava
7458700,1784,67194,Brunskog
7458701,1784,67142,Arvika
7458702,1784,67194,Brunskog
7458703,1784,67192,Arvika
7458704,1784,67193,Arvika
7458705,1784,67195,Klässbol
7458706,1784,67142,Arvika
7458707,1784,67195,Klässbol
7458708,1784,67192,Arvika
7458709,1784,67194,Brunskog
7458710,1784,67192,Arvika
7458711,1784,67195,Klässbol
7458713,1784,67035,Gunnarskog
7458714,1784,67035,Gunnarskog
7458715,1784,67035,Gunnarskog
7458716,1784,67035,Gunnarskog
7458717,1784,67040,Åmotfors
7458718,1784,67193,Sulvik
7458719,1784,67193,Sulvik
7458720,1784,67193,Arvika
7458721,1784,67193,Arvika
7458722,1784,67193,Arvika
7458723,1784,67193,Arvika
7458724,1784,67020,Glava
7458725,1784,67195,Klässbol
7458726,1784,67195,Klässbol
7458727,1784,67191,Arvika
7458728,1784,67191,Arvika
7458729,1784,67191,Arvika
7458730,1784,67133,Arvika
7458731,1784,67196,Mangskog
7458732,1784,67196,Mangskog
7458733,1784,67194,Brunskog
7458734,1784,67194,Brunskog
7458735,1784,67194,Brunskog
7458736,1784,67192,Arvika
7458737,1784,67170,Edane
7458738,1784,67130,Arvika
7458739,1784,67133,Arvika
7458744,1784,67151,Arvika
7458748,1784,67140,Arvika
7458751,1784,67130,Arvika
7458752,1784,67130,Arvika
7458761,1784,67193,Arvika
7458762,1784,67193,Västra Sund
7458763,1784,67193,Västra Sund
7458764,1784,67193,Västra Sund
7458765,1784,67193,Västra Sund
7458768,1784,67193,Arvika
7458770,1784,67142,Arvika
7458771,1784,67142,Arvika
7458772,1784,67142,Arvika
7458773,1784,67142,Arvika
7458774,1784,67151,Arvika
7458775,1784,67151,Arvika
7458776,1784,67152,Arvika
7458777,1784,67152,Arvika
7458778,1784,67150,Arvika
7458779,1784,67150,Arvika
7458780,1784,67150,Arvika
7458781,1784,67150,Arvika
7458782,1784,67142,Arvika
7458783,1784,67151,Arvika
7458784,1784,67151,Arvika
7458785,1784,67151,Arvika
7458786,1784,67151,Arvika
7458787,1784,67193,Arvika
7458788,1784,67133,Arvika
7458789,1784,67133,Arvika
7458790,1784,67133,Arvika
7458791,1784,67133,Arvika
7458792,1784,67133,Arvika
7458793,1784,67133,Arvika
7458794,1784,67133,Arvika
7458795,1784,67133,Arvika
7458796,1784,67193,Arvika
7458798,2480,92267,Tavelsjö
7458800,1785,66194,Säffle
7458801,2480,92267,Tavelsjö
7458802,1785,66196,Långserud
7458803,1785,66195,Värmlands Nysäter
7458804,1785,66193,Säffle
7458805,1785,66191,Säffle
7458810,1785,66133,Säffle
7458811,1785,66193,Säffle
7458812,2480,90595,Umea
7458813,1785,66194,Säffle
7458814,1785,66193,Säffle
7458815,1785,66193,Säffle
7458816,1785,66193,Säffle
7458817,1785,66142,Säffle
7458820,1785,66195,Värmlands Nysäter
7458823,1785,66193,Säffle
7458824,1785,66194,Säffle
7458825,1785,66193,Säffle
7458826,1785,66195,Värmlands Nysäter
7458827,1785,66195,Värmlands Nysäter
7458828,1785,66195,Värmlands Nysäter
7458830,1785,66194,Säffle
7458831,1785,66191,Säffle
7458833,1785,66195,Värmlands Nysäter
7458834,1785,66130,Säffle
7458835,1785,66194,Säffle
7458836,1785,66192,Säffle
7458837,2480,90583,Umea
7458839,1785,66194,Säffle
7458841,1785,66195,Värmlands Nysäter
7458842,1785,66193,Säffle
7458844,1785,66194,Säffle
7458846,1785,66194,Säffle
7458847,1785,66196,Långserud
7458849,1785,66194,Säffle
7458850,1785,66193,Säffle
7458851,1785,66194,Säffle
7458852,1785,66194,Säffle
7458853,1785,66192,Säffle
7458854,1785,66192,Säffle
7458855,1785,66194,Säffle
7458856,1785,66192,Säffle
7458857,1785,66194,Säffle
7458860,1785,66196,Långserud
7458861,1785,66196,Långserud
7458862,1785,66195,Värmlands Nysäter
7458864,1785,66195,Värmlands Nysäter
7458866,1785,66194,Säffle
7458867,1785,66193,Säffle
7458868,1785,66195,Värmlands Nysäter
7458869,1785,66193,Säffle
7458870,1785,66250,Svanskog
7458871,1785,66131,Säffle
7458872,1785,66131,Säffle
7458873,1785,66133,Säffle
7458874,1785,66141,Säffle
7458875,1785,66133,Säffle
7458877,1785,66130,Säffle
7458878,1785,66141,Säffle
7458880,1785,66192,Säffle
7458882,1785,66194,Säffle
7458883,1785,66195,Värmlands Nysäter
7458884,1785,66194,Säffle
7458885,1785,66194,Säffle
7458886,1785,66194,Säffle
7458888,1785,66195,Värmlands Nysäter
7458889,1785,66195,Värmlands Nysäter
7458890,1785,66193,Säffle
7458893,1785,66195,Värmlands Nysäter
7458894,1785,66193,Säffle
7458895,1785,66195,Värmlands Nysäter
7458896,1785,66193,Värmlandsbro
7458897,1785,66192,Värmlandsbro
7458898,1785,66192,Säffle
7458899,1785,66191,Säffle
7458901,1785,66195,Värmlands Nysäter
7458904,1785,66132,Säffle
7458905,1785,66130,Säffle
7458906,1785,66141,Säffle
7458907,1785,66194,Säffle
7458908,1785,66193,Säffle
7458909,1785,66193,Säffle
7458910,1785,66193,Säffle
7458911,1785,66131,Säffle
7458912,1785,66131,Säffle
7458913,1785,66131,Säffle
7458914,1785,66131,Säffle
7458915,1785,66131,Säffle
7458916,1785,66131,Säffle
7458917,1785,66131,Säffle
7458918,1785,66132,Säffle
7458919,1785,66132,Säffle
7458920,1785,66132,Säffle
7458921,1785,66132,Säffle
7458922,1785,66131,Säffle
7458923,1785,66131,Säffle
7458926,1785,66131,Säffle
7458927,1785,66131,Säffle
7458929,1785,66131,Säffle
7458930,1785,66130,Säffle
7458931,1785,66130,Säffle
7458932,1785,66142,Säffle
7458936,1785,66131,Säffle
7458937,1785,66143,Säffle
7458938,1785,66143,Säffle
7458939,1785,66142,Säffle
7458940,1785,66143,Säffle
7458953,1082,37430,Karlshamn
7458954,1082,37430,Karlshamn
7458955,1080,37160,Lyckeby
7458956,1082,37434,Karlshamn
7458957,1082,37434,Karlshamn
7458960,1737,68534,Torsby
7458961,1737,68533,Torsby
7458962,1737,68534,Torsby
7458963,1737,68534,Torsby
7458964,1737,68534,Torsby
7458965,1737,68533,Torsby
7458966,1760,68831,Storfors
7458969,1784,67194,Arvika
7458970,1737,68534,Torsby
7458971,1737,68532,Torsby
7458973,1785,66132,Säffle
7458974,1785,66140,Säffle
7458976,2581,94333,Öjebyn
7458978,2581,94333,Öjebyn
7458979,2581,94333,Öjebyn
7458980,0980,62142,Visby
7458981,0980,62155,Visby
7458982,0180,16865,Stockholm
7458984,1266,24292,Hörby
7458986,2305,84060,Bräcke
7458990,0583,59153,Motala
7458991,0512,57060,Österbymo
7458992,0581,61033,Vikbolandet
7458993,2080,79161,Falun
7458994,2080,79161,Falun
7459012,0761,36050,Lessebo
7459013,2480,90621,Umea
7459014,0765,34390,Älmhult
7459015,0765,34331,Älmhult
7459016,0767,28535,Markaryd
7459019,0781,34196,Ljungby
7459020,2480,90586,Umea
7459021,2480,90586,Umea
7459023,2480,90586,Umea
7459026,0780,36032,Gemla
7459027,1962,73850,Norberg
7459028,0780,35250,Vaxjo
7459029,2480,90588,Umea
7459030,1962,73892,Norberg
7459031,2480,91193,Vännäs
7459032,2480,91832,Sävar
7459033,1292,26271,Ängelholm
7459035,0180,12459,Stockholm
7459036,0180,12459,Stockholm
7459037,2580,97442,Lulea
7459038,2281,86432,Matfors
7459039,0180,12474,Stockholm
7459041,2305,83021,Tandsbyn
7459042,2305,83497,Brunflo
7459045,2480,91832,Sävar
7459046,1419,47192,Klövedal
7459049,0184,17141,Råsunda
7459051,2309,83532,Krokom
7459052,0180,12245,Stockholm
7459056,0180,12467,Stockholm
7459057,0180,12865,Stockholm
7459059,2480,91832,Sävar
7459060,1480,42673,Gothenburg
7459061,0180,12470,Stockholm
7459063,1782,68292,Filipstad
7459065,2184,82494,Hudiksvall
7459066,2181,81022,Årsunda
7459067,1471,53396,Götene
7459070,1480,43084,Gothenburg
7459072,1480,42337,Gothenburg
7459073,1480,42467,Gothenburg
7459074,1480,42434,Gothenburg
7459075,1480,42468,Gothenburg
7459076,1480,42242,Gothenburg
7459077,1480,42338,Gothenburg
7459078,1480,41319,Gothenburg
7459079,1480,41267,Gothenburg
7459080,1480,42259,Gothenburg
7459081,1480,42656,Gothenburg
7459082,1480,41879,Gothenburg
7459083,1480,41879,Gothenburg
7459084,1480,41879,Gothenburg
7459085,1480,41879,Gothenburg
7459086,1480,41878,Gothenburg
7459087,1480,41879,Gothenburg
7459089,1480,42136,Gothenburg
7459090,1480,42373,Gothenburg
7459091,1480,43642,Gothenburg
7459092,1480,43640,Gothenburg
7459093,1480,43642,Gothenburg
7459094,1480,43638,Gothenburg
7459095,1480,42373,Gothenburg
7459096,1480,41521,Gothenburg
7459097,1480,43639,Gothenburg
7459098,1480,42246,Gothenburg
7459099,1480,42252,Gothenburg
7459100,1480,44290,Gothenburg
7459101,1480,44290,Gothenburg
7459102,1480,41670,Gothenburg
7459103,1480,42246,Gothenburg
7459104,1480,42244,Gothenburg
7459107,1480,43655,Gothenburg
7459108,1480,42341,Gothenburg
7459109,1480,41834,Gothenburg
7459110,1480,41834,Gothenburg
7459111,1480,42353,Gothenburg
7459112,0180,12470,Stockholm
7459113,1480,42246,Gothenburg
7459114,1480,42249,Gothenburg
7459115,1480,42150,Gothenburg
7459116,1480,41746,Gothenburg
7459117,1480,41523,Gothenburg
7459118,1480,41521,Gothenburg
7459119,1480,41261,Gothenburg
7459120,1480,42491,Gothenburg
7459121,1480,42652,Gothenburg
7459122,1480,41707,Gothenburg
7459124,1480,42246,Gothenburg
7459126,1480,42737,Gothenburg
7459128,1480,42472,Gothenburg
7459129,1480,41721,Gothenburg
7459130,1480,41729,Gothenburg
7459131,1480,41727,Gothenburg
7459132,1480,42150,Gothenburg
7459133,1480,42243,Gothenburg
7459134,1480,41262,Gothenburg
7459135,1480,41719,Gothenburg
7459137,1480,42653,Gothenburg
7459138,1480,42471,Gothenburg
7459139,1480,41454,Gothenburg
7459140,1480,41316,Gothenburg
7459141,1480,42372,Gothenburg
7459142,1480,41674,Gothenburg
7459143,1480,42259,Gothenburg
7459144,1480,42435,Gothenburg
7459145,1480,43658,Gothenburg
7459146,1480,41505,Gothenburg
7459147,1480,42165,Gothenburg
7459148,1480,41747,Gothenburg
7459149,1480,42242,Gothenburg
7459150,1480,42370,Gothenburg
7459151,1480,42372,Gothenburg
7459152,1480,41877,Gothenburg
7459153,1480,42335,Gothenburg
7459154,1480,42534,Gothenburg
7459156,1480,41746,Gothenburg
7459157,1480,42257,Gothenburg
7459158,1480,42257,Gothenburg
7459159,1480,42257,Gothenburg
7459160,1480,42246,Gothenburg
7459161,1480,42259,Gothenburg
7459162,1480,41719,Gothenburg
7459163,1480,42373,Gothenburg
7459164,1480,42373,Gothenburg
7459165,1480,42373,Gothenburg
7459166,1480,42246,Gothenburg
7459167,1480,41256,Gothenburg
7459169,1480,41258,Gothenburg
7459170,1480,41707,Gothenburg
7459171,1290,29791,Vittskövle
7459172,1480,42249,Gothenburg
7459173,1480,42669,Gothenburg
7459174,1290,29791,Vittskövle
7459175,1480,41764,Gothenburg
7459176,1480,43632,Gothenburg
7459177,1480,43632,Gothenburg
7459178,1480,43632,Gothenburg
7459180,1480,41705,Gothenburg
7459183,1480,41462,Gothenburg
7459184,1480,42491,Gothenburg
7459185,1480,41326,Gothenburg
7459186,1480,41323,Gothenburg
7459187,1480,41324,Gothenburg
7459189,1480,42456,Gothenburg
7459190,0181,15257,Södertälje
7459191,1480,42456,Gothenburg
7459192,1480,42438,Gothenburg
7459193,1480,44290,Gothenburg
7459194,1480,44290,Gothenburg
7459195,1480,43658,Gothenburg
7459196,1480,41258,Gothenburg
7459197,1480,41763,Gothenburg
7459198,1480,41764,Gothenburg
7459199,1480,41762,Gothenburg
7459200,1480,42434,Gothenburg
7459201,1480,42434,Gothenburg
7459202,1480,42434,Gothenburg
7459204,1480,42246,Gothenburg
7459205,1480,41269,Gothenburg
7459206,1480,41104,Gothenburg
7459207,1480,41749,Gothenburg
7459208,1480,42658,Gothenburg
7459209,1480,42654,Gothenburg
7459210,1480,42658,Gothenburg
7459211,1480,42466,Gothenburg
7459212,1480,42448,Gothenburg
7459213,1480,42449,Gothenburg
7459214,1480,42449,Gothenburg
7459215,1480,42448,Gothenburg
7459216,1480,41317,Gothenburg
7459217,1480,42448,Gothenburg
7459218,1480,41262,Gothenburg
7459219,1480,42257,Gothenburg
7459220,1480,42254,Gothenburg
7459221,1480,41507,Gothenburg
7459222,1480,42130,Gothenburg
7459223,1480,42131,Gothenburg
7459224,1480,42131,Gothenburg
7459225,1480,42147,Gothenburg
7459226,1480,42677,Gothenburg
7459227,1480,42131,Gothenburg
7459228,1480,42132,Gothenburg
7459230,1480,42490,Gothenburg
7459231,1480,41483,Gothenburg
7459232,1480,42340,Gothenburg
7459233,1480,42541,Gothenburg
7459234,1480,42444,Gothenburg
7459237,1480,42337,Gothenburg
7459238,1480,42355,Gothenburg
7459239,1480,42353,Gothenburg
7459240,1480,41502,Gothenburg
7459241,1480,42363,Gothenburg
7459242,1480,41104,Gothenburg
7459244,1480,42543,Gothenburg
7459245,1480,41507,Gothenburg
7459246,1480,43645,Gothenburg
7459247,1480,41707,Gothenburg
7459248,1480,41743,Gothenburg
7459251,1480,41879,Gothenburg
7459252,1480,42337,Gothenburg
7459253,1480,41746,Gothenburg
7459254,1480,43650,Gothenburg
7459256,1480,42150,Gothenburg
7459257,1480,42150,Gothenburg
7459258,1480,41749,Gothenburg
7459259,1480,42437,Gothenburg
7459261,1480,42456,Gothenburg
7459262,1480,41457,Gothenburg
7459263,1480,41276,Gothenburg
7459264,1480,42353,Gothenburg
7459266,1480,42453,Gothenburg
7459267,1480,42372,Gothenburg
7459268,1480,42372,Gothenburg
7459269,1480,41749,Gothenburg
7459270,1480,42456,Gothenburg
7459271,1480,42457,Gothenburg
7459272,1480,41669,Gothenburg
7459273,1480,42438,Gothenburg
7459274,1480,43638,Gothenburg
7459275,1480,41516,Gothenburg
7459276,1480,44290,Gothenburg
7459277,1480,42537,Gothenburg
7459278,1480,42246,Gothenburg
7459279,1480,42537,Gothenburg
7459280,1480,41256,Gothenburg
7459282,1480,41830,Gothenburg
7459283,1480,42157,Gothenburg
7459285,1480,42437,Gothenburg
7459286,1480,42166,Gothenburg
7459287,1480,42353,Gothenburg
7459288,1480,41879,Gothenburg
7459289,1480,42433,Gothenburg
7459290,1480,43633,Gothenburg
7459291,1480,42372,Gothenburg
7459293,1480,42333,Gothenburg
7459294,1480,41701,Gothenburg
7459295,1480,41274,Gothenburg
7459296,1480,41705,Gothenburg
7459297,1480,41506,Gothenburg
7459298,1480,41744,Gothenburg
7459300,1480,41657,Gothenburg
7459301,1480,42346,Gothenburg
7459302,1480,41746,Gothenburg
7459303,1480,42361,Gothenburg
7459304,1480,43650,Gothenburg
7459305,1480,42147,Gothenburg
7459306,1480,43645,Gothenburg
7459307,1480,42353,Gothenburg
7459308,1480,42490,Gothenburg
7459309,1480,42339,Gothenburg
7459311,1480,42740,Gothenburg
7459312,1480,44290,Gothenburg
7459313,1480,43655,Gothenburg
7459314,1480,41477,Gothenburg
7459315,1480,41477,Gothenburg
7459317,1480,42373,Gothenburg
7459318,1480,42347,Gothenburg
7459319,1480,42363,Gothenburg
7459320,1480,41834,Gothenburg
7459321,1480,42246,Gothenburg
7459322,1480,41834,Gothenburg
7459324,1480,41660,Gothenburg
7459325,1480,42565,Gothenburg
7459326,1480,42354,Gothenburg
7459327,1480,41877,Gothenburg
7459328,1480,42736,Gothenburg
7459330,1480,41311,Gothenburg
7459331,1480,42157,Gothenburg
7459332,1480,41871,Gothenburg
7459334,1470,53495,Vara
7459335,0580,58330,Linkoping
7459337,1480,41276,Gothenburg
7459338,1480,41275,Gothenburg
7459339,1480,41276,Gothenburg
7459340,1480,42363,Gothenburg
7459341,1480,42439,Gothenburg
7459342,1480,42163,Gothenburg
7459343,1480,42669,Gothenburg
7459344,0884,59080,Södra VI
7459345,0834,38598,Bergkvara
7459346,1480,42373,Gothenburg
7459347,1480,42670,Gothenburg
7459348,1480,41104,Gothenburg
7459349,1480,42363,Gothenburg
7459350,0834,38595,Torsås
7459351,1480,42652,Gothenburg
7459352,1480,41729,Gothenburg
7459353,1480,41729,Gothenburg
7459354,1480,41451,Gothenburg
7459355,1480,41455,Gothenburg
7459356,1480,42157,Gothenburg
7459357,1480,43639,Gothenburg
7459358,1480,42472,Gothenburg
7459359,1480,43634,Gothenburg
7459360,1480,43634,Gothenburg
7459361,1480,42334,Gothenburg
7459362,1480,41834,Gothenburg
7459363,1480,42737,Gothenburg
7459364,1480,42372,Gothenburg
7459365,1480,41525,Gothenburg
7459366,1480,41728,Gothenburg
7459367,1480,41671,Gothenburg
7459369,1480,42372,Gothenburg
7459370,1480,41505,Gothenburg
7459371,1480,42674,Gothenburg
7459372,1480,42453,Gothenburg
7459373,1480,42165,Gothenburg
7459374,1480,41455,Gothenburg
7459375,1480,42491,Gothenburg
7459377,1480,41505,Gothenburg
7459378,1480,42373,Gothenburg
7459380,1480,42243,Gothenburg
7459381,1480,42355,Gothenburg
7459382,1480,41873,Gothenburg
7459383,1480,42530,Gothenburg
7459384,1480,41659,Gothenburg
7459385,1480,42536,Gothenburg
7459386,1480,42534,Gothenburg
7459387,1480,41878,Gothenburg
7459388,1480,42248,Gothenburg
7459389,1480,42447,Gothenburg
7459390,1480,41715,Gothenburg
7459391,1480,41672,Gothenburg
7459392,1480,42255,Gothenburg
7459393,1480,41507,Gothenburg
7459395,1480,42359,Gothenburg
7459396,1480,41104,Gothenburg
7459398,1480,44290,Gothenburg
7459400,1480,42354,Gothenburg
7459401,1480,42349,Gothenburg
7459402,1480,42353,Gothenburg
7459403,1480,42353,Gothenburg
7459404,1480,42354,Gothenburg
7459405,1480,42530,Gothenburg
7459406,1480,42530,Gothenburg
7459407,1480,42250,Gothenburg
7459408,1480,42250,Gothenburg
7459409,1480,42249,Gothenburg
7459410,1480,41756,Gothenburg
7459412,1480,41756,Gothenburg
7459413,1480,42457,Gothenburg
7459414,1480,42457,Gothenburg
7459416,1480,42253,Gothenburg
7459417,0486,64792,Mariefred
7459418,1480,41136,Gothenburg
7459419,0483,64020,Björkvik
7459420,1480,41875,Gothenburg
7459422,1480,42363,Gothenburg
7459423,1480,42338,Gothenburg
7459424,1480,42457,Gothenburg
7459425,1480,42341,Gothenburg
7459426,1480,42354,Gothenburg
7459427,2283,88140,Sollefteå
7459428,1480,41525,Gothenburg
7459431,1480,42457,Gothenburg
7459432,1480,42431,Gothenburg
7459433,1480,42346,Gothenburg
7459434,2283,88140,Sollefteå
7459435,1480,43655,Gothenburg
7459436,1480,42653,Gothenburg
7459437,1480,41702,Gothenburg
7459438,1480,42340,Gothenburg
7459439,1480,41707,Gothenburg
7459441,2184,82065,Forsa
7459443,1480,41502,Gothenburg
7459444,1441,42490,Olofstorp
7459445,1480,41316,Gothenburg
7459446,1480,41318,Gothenburg
7459447,1480,42447,Gothenburg
7459448,1480,42656,Gothenburg
7459449,1480,41519,Gothenburg
7459450,1480,41705,Gothenburg
7459451,1480,41279,Gothenburg
7459452,1480,42150,Gothenburg
7459453,1480,42440,Gothenburg
7459454,1480,42565,Gothenburg
7459455,1480,42565,Gothenburg
7459456,1081,37291,Ronneby
7459457,1480,42130,Gothenburg
7459458,1480,42246,Gothenburg
7459459,1480,41657,Gothenburg
7459460,1480,41659,Gothenburg
7459461,1480,42333,Gothenburg
7459462,1480,42363,Gothenburg
7459463,1081,37252,Kallinge
7459464,1480,42334,Gothenburg
7459465,1480,41760,Gothenburg
7459466,1081,37233,Ronneby
7459467,1480,42372,Gothenburg
7459468,1480,41660,Gothenburg
7459469,1480,42132,Gothenburg
7459470,1480,42353,Gothenburg
7459471,1480,41743,Gothenburg
7459472,1480,41745,Gothenburg
7459473,1083,29439,Sölvesborg
7459474,1480,41656,Gothenburg
7459475,1480,41525,Gothenburg
7459476,1480,42166,Gothenburg
7459477,1480,42246,Gothenburg
7459478,1480,41103,Gothenburg
7459479,1083,29471,Mjällby
7459480,1080,37045,Fågelmara
7459481,1480,42257,Gothenburg
7459482,1480,41516,Gothenburg
7459483,1480,41506,Gothenburg
7459484,1480,41451,Gothenburg
7459485,1480,41311,Gothenburg
7459486,1480,41877,Gothenburg
7459488,1480,43651,Gothenburg
7459489,1083,29492,Sölvesborg
7459490,1480,42439,Gothenburg
7459491,1480,42447,Gothenburg
7459492,1480,41262,Gothenburg
7459493,1480,43634,Gothenburg
7459494,1480,42653,Gothenburg
7459495,1480,42246,Gothenburg
7459496,1480,41269,Gothenburg
7459497,1480,41755,Gothenburg
7459498,1480,41274,Gothenburg
7459499,1480,42677,Gothenburg
7459500,1480,42130,Gothenburg
7459501,1480,41659,Gothenburg
7459502,1480,42133,Gothenburg
7459503,1480,42147,Gothenburg
7459504,1480,42132,Gothenburg
7459505,1480,44290,Gothenburg
7459506,1480,41715,Gothenburg
7459507,1480,42438,Gothenburg
7459508,1480,42468,Gothenburg
7459509,1480,41755,Gothenburg
7459510,1480,42671,Gothenburg
7459511,1480,42543,Gothenburg
7459512,1480,43640,Gothenburg
7459513,1480,42246,Gothenburg
7459515,1480,41877,Gothenburg
7459516,1480,41121,Gothenburg
7459517,1480,42150,Gothenburg
7459518,1480,42347,Gothenburg
7459519,1480,42346,Gothenburg
7459520,1480,41834,Gothenburg
7459521,1480,41519,Gothenburg
7459522,1480,42457,Gothenburg
7459523,1480,42166,Gothenburg
7459524,1480,44290,Gothenburg
7459526,1480,44290,Gothenburg
7459527,1480,42442,Gothenburg
7459528,1480,41345,Gothenburg
7459530,1480,42440,Gothenburg
7459531,1480,42437,Gothenburg
7459532,1480,42338,Gothenburg
7459533,1480,43655,Gothenburg
