gtfsid,rt90-x,rt90-y
7469025,6571292.997,1623275.998
7469026,6570904.997,1623535.998
7469027,6571619.997,1623582.998
7469028,6571621.997,1623898.998
7469029,6571630.997,1624143.998
7469030,6571434.997,1624363.998
7469031,6570783.997,1623703.998
7469032,6572840.996,1623167.998
7469033,6569923.997,1625903.998
7469034,6570254.997,1625652.998
7469035,6570575.997,1625396.998
7469036,6565474.997,1616299
7469037,6565158.997,1616028
7469038,6565622.997,1615009
7469039,6564933.997,1615239
7469040,6564773.997,1615139
7469041,6564100.997,1614930
7469042,6563053.997,1614202
7469043,6562734.997,1613956
7469044,6562310.997,1613149
7469045,6562617.997,1613497
7469046,6565668.997,1616440
7469047,6565684.997,1616940
7469048,6565142.997,1617198
7469049,6569877.997,1623311.998
7469050,6569860.997,1622995.998
7469051,6570551.996,1620483.999
7469052,6570708.996,1620807.999
7469055,6570207.996,1619097.999
7469056,6572286.996,1618153.999
7469057,6574531.996,1620616.998
7469058,6573713.996,1619337.999
7469059,6573881.996,1619839.999
7469060,6574278.996,1620056.999
7469061,6574383.996,1620551.998
7469062,6574688.996,1620963.998
7469063,6574893.996,1621385.998
7469064,6571159.997,1631919.997
7469065,6575359.996,1622519.998
7469067,6566046.997,1619812.999
7469068,6565807.997,1619756.999
7469069,6565200.997,1614411
7469070,6565455.997,1619946.999
7469071,6564998.997,1620625.999
7469072,6566508.998,1626330.998
7469074,6563231.998,1621345.999
7469075,6563015.998,1621179.999
7469076,6562021.998,1618838
7469077,6568455.997,1621976.999
7469078,6567893.997,1618781.999
7469079,6568212.997,1618763.999
7469080,6568354.997,1619110.999
7469081,6569299.996,1615896.999
7469082,6568382.997,1619476.999
7469083,6571232.996,1618809.999
7469084,6570910.996,1616707.999
7469085,6570826.996,1616915.999
7469086,6570546.996,1616513.999
7469087,6569944.996,1615826.999
7469088,6569701.996,1616316.999
7469089,6569183.996,1616177.999
7469090,6567811.996,1615617
7469091,6567166.997,1615327
7469092,6566758.997,1615417
7469093,6566528.997,1615980
7469094,6565366.997,1614284
7469095,6569295.997,1622804.999
7469096,6568551.997,1622107.999
7469097,6568280.997,1622867.999
7469098,6567745.997,1622261.999
7469099,6567392.997,1621980.999
7469100,6570389.997,1630627.997
7469101,6565059.997,1614903
7469102,6565917.997,1615701
7469103,6565789.997,1615324
7469104,6565907.997,1613500
7469105,6565498.997,1614709
7469106,6565689.997,1614070
7469107,6566097.997,1614627
7469108,6566018.996,1612889
7469109,6566485.996,1612533
7469110,6565876.996,1611957
7469111,6565609.996,1611739
7469112,6565967.996,1611212
7469113,6565750.997,1613957
7469114,6561399.997,1614692
7469115,6561123.997,1615235
7469116,6560797.997,1614348
7469117,6559764.997,1613546.001
7469118,6559353.997,1613250.001
7469119,6558890.997,1612839.001
7469120,6558127.998,1612531.001
7469121,6557774.998,1612332.001
7469122,6557006.998,1611400.001
7469123,6556610.998,1610930.001
7469124,6556079.998,1610918.001
7469125,6555458.998,1610396.001
7469126,6554644.998,1610212.001
7469127,6552578.998,1610263.002
7469128,6551860.998,1610241.002
7469129,6551516.998,1610111.002
7469130,6551170.998,1609063.002
7469131,6550516.998,1608501.002
7469132,6549924.998,1608346.002
7469133,6549374.998,1608359.002
7469134,6554264.998,1610302.001
7469135,6559406.998,1616010
7469136,6558812.998,1616625
7469137,6557676.998,1616985
7469138,6556513.998,1617749
7469139,6556192.998,1618073
7469140,6555776.998,1618658
7469141,6554795.999,1619158
7469142,6553417.999,1620179
7469143,6553561.998,1610240.002
7469144,6570072.997,1625079.998
7469145,6570002.997,1624781.998
7469146,6571741.997,1625521.998
7469147,6572107.997,1625773.998
7469148,6572403.997,1625906.998
7469149,6572676.997,1626185.998
7469150,6572136.997,1628215.998
7469151,6571916.997,1628423.998
7469152,6571689.997,1628703.998
7469153,6572447.997,1627971.998
7469154,6570863.997,1630583.997
7469155,6571274.997,1629636.997
7469156,6570320.998,1632148.997
7469157,6569270.998,1633462.997
7469158,6569130.998,1633778.997
7469159,6568463.998,1634049.997
7469160,6568591.998,1633706.997
7469161,6568715.998,1633522.997
7469162,6570654.997,1630583.997
7469163,6569437.996,1618837.999
7469165,6573249.996,1623051.998
7469166,6573583.996,1620114.999
7469167,6566004.997,1616531
7469168,6570480.997,1627290.998
7469169,6569859.997,1628134.998
7469170,6569700.997,1629332.998
7469171,6569710.997,1629674.998
7469172,6569688.997,1629918.998
7469173,6569677.997,1630281.998
7469174,6571767.997,1629672.997
7469175,6571859.997,1630054.997
7469176,6571805.997,1630390.997
7469177,6571876.997,1630602.997
7469178,6568176.997,1623149.999
7469179,6569341.997,1621672.999
7469180,6579360.996,1627127.997
7469181,6577607.996,1623293.998
7469182,6577513.996,1623005.998
7469183,6571401.996,1616720.999
7469184,6574398.996,1619339.999
7469185,6569055.997,1625082.998
7469186,6573347.996,1619746.999
7469187,6481386,1447628.023
7469188,6576935.996,1630491.997
7469189,6568468.997,1622676.999
7469190,6571634.996,1615624.999
7469191,6578195.996,1625633.997
7469192,6568621.997,1622398.999
7469193,6570913.996,1614309
7469194,6570882.996,1614698
7469195,6574027.997,1627272.998
7469196,6570649.996,1613002
7469197,6570057.996,1612814
7469198,6568714.996,1612998
7469199,6566750.996,1611875
7469200,6567853.996,1611653
7469201,6571059.997,1625141.998
7469202,6567179.997,1620698.999
7469203,6567018.997,1620320.999
7469204,6564842.997,1615896
7469205,6564605.997,1616154
7469206,6564262.997,1615828
7469207,6564046.997,1615583
7469208,6565819.996,1610514
7469209,6565946.996,1610168.001
7469210,6565993.996,1609884.001
7469211,6565994.996,1609541.001
7469212,6566331.997,1616307
7469215,6481097,1447230.023
7469218,6564382.996,1610152.001
7469219,6567854.997,1619371.999
7469220,6573758.996,1620907.998
7469221,6573435.996,1620700.998
7469222,6573363.996,1620184.999
7469223,6567383.996,1615308
7469224,6573936.996,1618751.999
7469225,6573537.996,1618754.999
7469226,6573133.997,1628189.998
7469227,6571047.997,1630548.997
7469228,6570984.996,1614144
7469229,6573152.996,1619329.999
7469230,6573035.996,1619692.999
7469231,6573225.996,1619065.999
7469232,6568192.998,1634191.997
7469233,6569406.997,1623810.998
7469234,6569710.997,1624046.998
7469235,6569958.998,1634104.997
7469236,6569706.998,1634264.997
7469237,6571384.997,1626826.998
7469238,6571659.997,1627035.998
7469239,6566493.998,1632529.998
7469240,6572114.996,1622688.998
7469241,6567983.998,1630065.998
7469242,6577442.996,1621884.998
7469243,6569384.997,1621376.999
7469244,6569391.997,1621045.999
7469257,6575140.996,1620724.998
7469258,6575368.996,1621033.998
7469259,6568156.996,1616645.999
7469260,6567548.997,1620587.999
7469261,6564737.997,1620696.999
7469262,6564443.997,1620586.999
7469267,6567146.997,1619496.999
7469268,6480197,1446086.023
7469269,6568034.997,1619993.999
7469270,6567955.997,1620329.999
7469271,6571348.996,1615185.999
7469272,6569135.997,1620728.999
7469273,6568616.997,1620401.999
7469274,6566972.997,1621017.999
7469275,6566380.997,1620798.999
7469276,6566265.997,1620312.999
7469277,6566263.997,1620610.999
7469278,6566549.997,1619673.999
7469279,6566192.997,1620074.999
7469280,6567973.996,1612731
7469281,6565042.996,1610973
7469282,6564822.996,1611087
7469284,6570955.995,1606393.001
7469285,6572146.995,1602768.001
7469286,6569026.994,1592753.003
7469287,6563647.995,1588277.003
7469289,6535427.001,1621889.002
7469290,6562065.997,1612413.001
7469291,6562104.997,1613350
7469292,6558790.998,1615948
7469293,6557841.998,1615246.001
7469294,6556899.998,1614467.001
7469295,6556501.998,1614586.001
7469296,6555514.998,1614272.001
7469297,6553532.998,1613667.001
7469298,6551619.999,1613723.001
7469299,6550885.999,1614686.001
7469300,6550115.999,1614768.001
7469301,6549328.999,1614819.001
7469302,6548709.999,1615040.001
7469303,6548749.999,1615634.001
7469304,6548019.999,1616119.001
7469305,6545329,1615708.002
7469306,6555128.998,1614352.001
7469307,6543966,1614708.002
7469308,6543351,1614577.002
7469309,6542828,1615344.002
7469310,6542488,1615594.002
7469311,6542388,1616277.002
7469312,6542454,1616970.002
7469313,6542247,1617601.002
7469314,6541882,1619099.002
7469315,6385760.018,1655060.017
7469316,6541703.001,1620688.001
7469317,6382210.019,1657080.017
7469318,6355069.017,1642612.021
7469319,6539249.001,1620844.002
7469320,6538907.001,1620720.002
7469321,6538180.001,1620819.002
7469322,6537314.001,1621346.002
7469323,6536134.001,1621851.002
7469324,6535006.002,1622649.002
7469325,6534737.002,1622982.002
7469326,6534553.002,1623330.002
7469327,6534245.002,1623541.002
7469328,6534079.002,1623730.002
7469329,6533563.002,1623755.002
7469330,6533301.002,1623535.002
7469331,6534611.002,1623014.002
7469332,6547264.999,1616272.001
7469334,6572029.998,1637564.996
7469335,6571701.998,1637493.996
7469336,6571591.998,1637538.996
7469337,6571585.998,1638062.996
7469338,6570683.998,1638425.996
7469339,6570410.998,1638583.996
7469340,6571190.998,1637739.996
7469341,6570474.998,1638270.996
7469342,6571070.998,1638328.996
7469343,6570614.998,1638079.996
7469344,6570233.998,1640524.996
7469345,6571502.998,1639030.996
7469346,6571164.998,1639371.996
7469347,6570692.998,1639573.996
7469348,6570297.998,1639936.996
7469349,6569926.998,1640167.996
7469350,6580939.996,1628400.997
7469351,6572008.998,1640857.996
7469352,6571662.998,1641215.996
7469353,6572300.998,1639041.996
7469354,6567926.998,1637256.997
7469355,6567264.998,1636816.997
7469356,6566056.999,1636239.997
7469357,6565873.999,1636042.997
7469358,6565132.999,1635928.997
7469359,6564532.999,1635790.997
7469360,6564294.999,1635472.997
7469361,6565690.999,1635640.997
7469362,6563009.999,1634832.998
7469363,6563363.999,1634737.998
7469364,6563054.999,1635148.998
7469365,6563025.999,1635407.997
7469366,6563556.999,1635774.997
7469367,6575912.997,1630781.997
7469368,6575648.997,1631130.997
7469369,6573465.997,1632715.997
7469370,6573772.997,1633280.997
7469371,6573427.997,1634217.997
7469372,6572136.998,1635309.997
7469373,6572024.998,1635403.997
7469374,6572089.998,1636106.997
7469375,6572012.998,1636664.996
7469376,6571541.998,1636674.997
7469377,6571578.998,1637044.996
7469378,6571474.998,1637510.996
7469379,6572151.998,1638393.996
7469380,6572363.998,1638696.996
7469381,6572139.998,1639359.996
7469382,6572067.998,1639840.996
7469383,6572135.998,1640326.996
7469384,6572337.998,1640849.996
7469385,6572638.998,1640935.996
7469386,6428410.023,1699820.008
7469387,6571491.998,1642810.996
7469389,6571217.999,1643596.996
7469390,6570903.999,1644024.996
7469391,6571079.999,1644534.995
7469392,6571053.999,1644861.995
7469393,6570971.999,1645096.995
7469394,6570756.999,1645141.995
7469395,6570381.999,1645349.995
7469396,6570410.999,1644404.996
7469397,6570185.999,1644841.996
7469398,6570283.999,1646313.995
7469399,6569882.999,1646528.995
7469400,6569615.999,1646930.995
7469401,6569378.999,1647200.995
7469402,6568932.999,1647154.995
7469403,6569942.999,1645218.996
7469404,6568607.999,1646680.995
7469405,6568461.999,1646434.995
7469406,6568043.999,1646735.995
7469407,6567776.999,1646842.995
7469408,6573121.997,1632934.997
7469409,6572197.997,1632988.997
7469410,6571987.997,1633213.997
7469411,6573790.997,1632152.997
7469412,6574107.997,1633120.997
7469413,6573837.997,1633218.997
7469414,6570486.998,1636297.997
7469415,6569803.998,1636676.997
7469416,6569435.998,1636500.997
7469417,6569087.998,1637103.997
7469418,6568915.998,1637305.997
7469419,6360330.018,1647470.021
7469420,6569516.998,1636472.997
7469421,6569638.998,1635992.997
7469422,6569835.998,1635691.997
7469423,6569703.998,1635607.997
7469424,6569425.998,1635634.997
7469425,6569086.998,1635803.997
7469426,6568654.998,1636096.997
7469427,6568940.998,1636272.997
7469428,6569115.998,1637605.997
7469429,6569608.998,1638044.997
7469430,6569865.998,1638052.996
7469431,6570097.998,1638082.996
7469432,6570153.998,1637850.996
7469433,6570255.998,1637509.997
7469434,6570609.998,1636876.997
7469435,6571128.998,1636752.997
7469436,6570302.998,1638139.996
7469437,6569999.998,1636673.997
7469438,6570887.998,1636375.997
7469439,6563884.999,1636128.997
7469440,6563977.999,1635121.997
7469441,6571181.998,1635880.997
7469442,6567439.998,1636334.997
7469443,6566908.998,1636268.997
7469444,6571219.997,1632246.997
7469445,6571068.998,1632666.997
7469446,6568521.998,1634394.997
7469447,6568459.998,1634825.997
7469448,6568246.998,1634831.997
7469449,6570493.998,1632880.997
7469450,6570028.998,1632981.997
7469451,6569596.998,1633284.997
7469452,6569770.998,1633725.997
7469453,6431780.023,1703110.007
7469454,6569268.998,1634074.997
7469455,6569164.998,1631211.997
7469456,6568901.998,1629946.998
7469457,6567316.998,1629933.998
7469458,6566380.998,1629424.998
7469459,6565878.998,1628918.998
7469460,6570251.997,1631202.997
7469461,6570179.997,1630963.997
7469462,6562568.999,1634101.998
7469463,6562596.999,1633793.998
7469464,6562614.999,1633602.998
7469465,6562784.999,1633442.998
7469466,6563093.999,1633911.998
7469467,6563060.999,1634461.998
7469468,6564694.999,1634687.997
7469469,6563427.999,1633977.998
7469470,6564210.999,1633615.998
7469471,6564518.999,1633741.998
7469472,6565532.998,1634383.997
7469473,6565895.998,1634366.997
7469474,6566165.998,1634431.997
7469475,6566457.998,1634569.997
7469476,6566706.998,1635095.997
7469477,6564820.999,1634981.997
7469478,6565238.999,1635017.997
7469479,6562758.999,1634822.998
7469480,6562849.999,1635816.997
7469481,6560463.999,1636070.998
7469482,6560150.999,1636220.998
7469483,6559445,1636464.998
7469484,6558916,1636682.998
7469485,6554836,1636077.998
7469486,6554236,1636053.998
7469487,6553937,1635984.998
7469488,6553823,1635730.998
7469489,6553562,1634796.998
7469490,6553654,1634540.998
7469491,6558470,1637867.998
7469492,6558173,1638525.998
7469493,6557989,1639521.997
7469494,6557996,1639949.997
7469495,6557557,1641554.997
7469496,6558267,1642930.997
7469497,6558533,1643360.997
7469498,6558686,1643759.997
7469499,6558770,1644149.997
7469500,6559174,1645000.997
7469501,6559905,1646469.996
7469502,6560492.001,1647833.996
7469503,6560641.001,1648280.996
7469504,6561138.001,1649166.996
7469505,6560965.001,1649392.996
7469506,6560559.001,1649400.996
7469507,6560297.001,1649405.996
7469508,6559488,1645606.996
7469509,6559796.001,1649016.996
7469510,6560458.001,1649959.996
7469511,6560622.001,1650116.996
7469512,6560763.001,1650268.996
7469513,6561130.001,1650477.996
7469514,6561446.001,1650431.996
7469515,6562020.001,1650483.996
7469516,6562171.001,1650577.996
7469517,6562575.001,1650699.995
7469518,6563059,1651215.995
7469519,6562802,1650814.995
7469520,6570838.997,1631803.997
7469522,6568196.998,1633720.997
7469523,6567740.998,1633624.997
7469524,6567305.998,1633384.997
7469525,6566699.998,1633373.997
7469526,6565977.998,1633503.997
7469527,6565429.998,1633731.997
7469528,6565103.998,1633833.997
7469529,6561107.999,1633248.998
7469530,6562411.999,1633425.998
7469531,6561940.999,1633321.998
7469532,6563699.999,1633622.998
7469533,6560475.999,1633080.998
7469534,6559668.999,1632814.998
7469535,6559561.999,1633310.998
7469536,6560246.999,1633718.998
7469537,6560490.999,1633747.998
7469538,6560936.999,1633667.998
7469539,6566818.998,1632581.998
7469540,6566551.998,1632206.998
7469541,6566597.998,1632446.998
7469542,6563995.999,1633856.998
7469543,6564133.999,1634597.997
7469544,6557353.999,1629470.999
7469545,6555036.999,1628310.999
7469546,6556254.999,1628423.999
7469547,6557015.999,1629140.999
7469548,6557546.999,1629974.999
7469549,6557346.999,1630286.999
7469550,6557702.999,1630342.999
7469551,6557985.999,1631340.998
7469552,6558189.999,1631741.998
7469553,6557610.999,1631869.998
7469554,6557200.999,1631836.998
7469555,6558592.999,1631414.998
7469556,6558774.999,1631843.998
7469557,6563241.999,1638050.997
7469558,6563506.999,1636486.997
7469559,6563298.999,1636859.997
7469560,6560835.999,1633181.998
7469561,6563485.999,1638991.997
7469562,6558397.999,1631875.998
7469563,6557844.999,1630770.999
7469564,6564815.999,1633936.998
7469565,6575474.997,1630323.997
7469566,6574180.997,1630129.997
7469567,6560519.999,1632682.998
7469569,6560091.999,1632120.998
7469570,6559646.999,1632131.998
7469571,6559618.999,1632414.998
7469572,6559783.999,1632505.998
7469574,6563785.999,1633516.998
7469575,6563104.999,1634112.998
7469576,6561117.999,1633360.998
7469577,6560324.999,1633360.998
7469578,6566900.998,1632251.998
7469579,6566347.998,1632182.998
7469580,6573262.997,1636016.996
7469581,6573043.998,1636421.996
7469582,6573274.998,1636604.996
7469583,6573550.997,1636315.996
7469584,6573622.997,1635962.996
7469585,6563397.999,1633465.998
7469586,6557936,1633908.998
7469587,6558104,1634595.998
7469588,6558429,1635409.998
7469589,6558556,1635733.998
7469590,6557263,1641585.997
7469591,6556853,1641280.997
7469592,6556309,1641025.997
7469593,6555817,1640114.998
7469594,6554692.001,1639790.998
7469595,6554331.001,1639812.998
7469596,6553742.001,1639611.998
7469597,6553026.001,1639026.998
7469598,6552864.001,1638565.998
7469599,6552722.001,1638305.998
7469600,6552594.001,1638008.998
7469601,6554949.001,1641340.997
7469602,6554360.001,1641926.997
7469603,6555176.001,1642183.997
7469604,6554464.001,1642644.997
7469605,6556075.001,1643802.997
7469606,6555633.001,1642777.997
7469607,6556687,1632224.998
7469608,6555703,1632302.999
